ind,sexe,age,taille,poids
ind_57,M,7.1,117.9,19.7
ind_57,M,7.9,123,22.5
ind_57,M,8.9,127.7,24.7
ind_57,M,10,132.7,25.9
ind_57,M,11,137.8,29.2
ind_57,M,12,143.8,34.6
ind_57,M,13,150.6,36.3
ind_57,M,15.9,167.8,52.1
ind_57,M,17,172.1,56.7
ind_57,M,18.2,172.6,59.8
ind_58,F,1.1,75.1,10.8
ind_58,F,2,87,12.5
ind_58,F,3,96,14.4
ind_58,F,4.2,104.4,17
ind_58,F,5.1,110.3,18.2
ind_58,F,6.1,116.3,21.4
ind_58,F,7,122.3,23.9
ind_58,F,7.8,128.3,25.9
ind_58,F,9.3,134.7,29.5
ind_58,F,10,141.3,33.8
ind_58,F,11,147.1,38.9
ind_58,F,12.1,153.4,44.1
ind_58,F,12.9,159.1,48.2
ind_58,F,14,163.5,52.9
ind_58,F,16,166.6,58.7
ind_58,F,17.3,167.1,60.7
ind_58,F,18.1,167.1,59.5
ind_59,M,2.1,85,10.6
ind_59,M,3.1,94.9,12.6
ind_59,M,4,101.7,13.4
ind_59,M,6.4,114.8,17.3
ind_59,M,7,120.4,19.6
ind_59,M,8.1,125.5,22.7
ind_59,M,9.1,130.5,24.6
ind_59,M,16,170.8,48.6
ind_59,M,17,174.8,53.8
ind_60,F,3.1,96.9,14.9
ind_60,F,5,111.2,18.2
ind_60,F,8.1,129.9,27.5
ind_60,F,10,143.4,35.3
ind_60,F,12.1,156.5,46
ind_60,F,13.4,162.7,51.7
ind_60,F,14.1,167.3,55.2
ind_60,F,15.2,168.8,60.3
ind_60,F,17,169,62.3
ind_61,M,1,78,12.8
ind_61,M,2,88.1,14.7
ind_61,M,4,106,20
ind_61,M,5.3,113,21.2
ind_61,M,7.1,125.7,28.7
ind_61,M,8,130.5,32.7
ind_61,M,9.4,136.1,34
ind_61,M,11.1,147.7,47.3
ind_61,M,14,167.8,69
ind_61,M,15.2,173.7,72.6
ind_61,M,16.2,177.3,82.2
ind_61,M,17,181.8,87.5
ind_61,M,18.1,182.4,91
ind_62,F,2.4,87.6,12.7
ind_62,F,3.3,96.6,14.4
ind_62,F,4,104.7,14.3
ind_62,F,5.1,110.8,16
ind_62,F,6,116.9,18.5
ind_62,F,8.3,129.3,23.7
ind_62,F,9,135.3,24.4
ind_62,F,10.1,142.2,29.1
ind_62,F,11.4,148.2,34.6
ind_62,F,12,154.2,37.1
ind_62,F,13,159.9,40.9
ind_62,F,14.3,164.5,45.2
ind_62,F,15,166.4,47.6
ind_62,F,16.3,168.2,51.3
ind_62,F,18.1,168.1,50.1
ind_63,M,4.2,102.9,15.9
ind_63,M,6.2,115.8,20.4
ind_63,M,7.9,126.8,26.8
ind_63,M,9.2,131.8,28.5
ind_63,M,12.1,148.7,41.3
ind_63,M,14,162.6,52.9
ind_63,M,14.9,168.6,57.9
ind_63,M,16,172.7,64.3
ind_63,M,17.1,176.7,68.2
ind_63,M,18.1,177.7,71.4
ind_64,M,1.1,77.3,11.2
ind_64,M,3,97.2,14.9
ind_64,M,4.3,104.7,17.7
ind_64,M,4.9,111.4,18
ind_64,M,6.1,117.8,21.5
ind_64,M,7,124,24.1
ind_64,M,8.9,133.8,29.6
ind_64,M,10,140.5,35.6
ind_64,M,11.2,145.5,39.5
ind_64,M,12.1,151.4,44
ind_64,M,13,158.6,50.8
ind_64,M,14,166,56.8
ind_64,M,14.9,171.7,61.6
ind_64,M,16.9,180.4,72.7
ind_64,M,18,181.5,75.6
ind_65,M,1.2,74.3,8.9
ind_65,M,1.9,84,9.9
ind_65,M,2.8,93.9,11.5
ind_65,M,4,100.4,12.9
ind_65,M,5,107.5,14.2
ind_65,M,7,118.8,18.6
ind_65,M,10,132.2,24.2
ind_65,M,11.1,137.6,28.2
ind_65,M,12,142.8,33.4
ind_65,M,14,154.8,41.1
ind_65,M,14.8,160,45
ind_65,M,16,164,47.8
ind_65,M,18,169.7,55.6
ind_66,F,0.9,72.3,9.1
ind_66,F,2.2,85,11.7
ind_66,F,3.1,93.9,13.5
ind_66,F,4.1,101.6,14.3
ind_66,F,5.3,108,16.2
ind_66,F,7.3,119.4,20.2
ind_66,F,8.2,125.4,22.1
ind_66,F,10,136.1,27.7
ind_66,F,12,147.8,35.2
ind_66,F,13.1,152.2,38.8
ind_66,F,14,156.5,42.5
ind_66,F,15.4,159.2,46.5
ind_66,F,16,159.3,48.4
ind_66,F,17,159.4,49.1
ind_66,F,18.3,159.5,48.2
ind_67,M,1,79.4,11.3
ind_67,M,2,89.2,13.3
ind_67,M,4.4,107.7,17.1
ind_67,M,5,114.4,18.9
ind_67,M,6.3,120.1,21.6
ind_67,M,7,126.8,24.7
ind_67,M,8.9,137,30.2
ind_67,M,10.2,145.4,35.3
ind_67,M,11,150.7,38.6
ind_67,M,12,157,43.6
ind_67,M,13,165.2,50.4
ind_67,M,14.2,172.1,56.7
ind_67,M,15.4,178.2,61.2
ind_67,M,16.3,183.2,68.7
ind_67,M,17.9,188.2,75.6
ind_68,F,1.9,84.5,10.5
ind_68,F,3.1,94,13.3
ind_68,F,5,107.7,14.7
ind_68,F,6.2,114.2,18
ind_68,F,7,119.7,19
ind_68,F,8,125.9,21.7
ind_68,F,9.1,132.1,23.8
ind_68,F,10.4,138.4,29.6
ind_68,F,10.8,143.2,32.2
ind_68,F,12,149.5,37.2
ind_68,F,13.1,154.2,41.5
ind_68,F,14,157.7,44.5
ind_68,F,15.1,159.7,49
ind_68,F,16,160.4,50.7
ind_68,F,17.3,161.1,52.8
ind_68,F,17.9,160.7,51.4
ind_69,F,2,83.4,9.1
ind_69,F,3,92.2,11.3
ind_69,F,4,99.2,10.5
ind_69,F,6.1,111,13.7
ind_69,F,7,117.3,13.5
ind_69,F,9,129.5,16.3
ind_69,F,10,134.7,19.7
ind_69,F,11,140.3,23.1
ind_69,F,11.9,146.2,26.6
ind_69,F,13.1,149.5,26.6
ind_69,F,15.1,156,33.5
ind_69,F,17,157.8,37.4
ind_69,F,18.1,157.9,34.9
ind_70,F,1,73.1,9.8
ind_70,F,2,85.1,11.8
ind_70,F,4.4,101.7,14.1
ind_70,F,6.2,113.5,19
ind_70,F,8,125.6,24.4
ind_70,F,10,137.2,31.2
ind_70,F,11.2,143,35.6
ind_70,F,14,158,48.5
ind_70,F,15,159.9,52.4
ind_70,F,16.1,160.7,54.2
ind_70,F,17.4,160.9,54.5
ind_70,F,18,160.9,54.8
ind_71,F,1,73.8,9.3
ind_71,F,2.2,85.8,11.4
ind_71,F,5,108.8,15.5
ind_71,F,6,114.8,18.3
ind_71,F,8.4,126.8,23.1
ind_71,F,10,138.7,29.5
ind_71,F,11,144.7,34.3
ind_71,F,12,150.7,38.3
ind_71,F,13.2,155.6,42.1
ind_71,F,13.9,159.6,46
ind_71,F,16.3,162.6,51.8
ind_71,F,17,162.6,52.9
ind_72,F,1.2,75.9,11.6
ind_72,F,2.4,87.9,13.5
ind_72,F,3,96.8,15.7
ind_72,F,4.1,105.4,18.5
ind_72,F,5,111.3,20
ind_72,F,6.2,117.1,23.4
ind_72,F,7.2,123.1,27.4
ind_72,F,8,129.3,29.6
ind_72,F,10.3,141.8,36.9
ind_72,F,11.1,147.6,43
ind_72,F,13,159.2,53.7
ind_72,F,13.9,163.4,58.8
ind_72,F,16.1,166.7,64.3
ind_72,F,17,167,65.4
ind_72,F,18.1,167.1,65.5
ind_73,M,1,79.4,13
ind_73,M,2.1,89.7,15
ind_73,M,3,99.9,16.9
ind_73,M,4,108.5,19.7
ind_73,M,5.1,116.2,21.3
ind_73,M,6,123,24.5
ind_73,M,7.8,134.8,31.9
ind_73,M,8.8,140.1,33.9
ind_73,M,10.2,148.5,42.7
ind_73,M,11,154,46
ind_73,M,14.1,178,66.6
ind_73,M,15,185.5,70.8
ind_73,M,16.1,190.9,80
ind_73,M,17.1,195.3,85.3
ind_73,M,18.3,199.9,88.7
ind_74,F,1.3,74.8,10.5
ind_74,F,2.2,86.5,12.2
ind_74,F,6.1,115,19.7
ind_74,F,7.3,121.8,22.5
ind_74,F,8,126.7,24.2
ind_74,F,8.9,132.3,25.9
ind_74,F,10,138.5,31
ind_74,F,11,144.5,36
ind_74,F,12.3,151.5,41.2
ind_74,F,13,155.3,44.7
ind_74,F,14,159.3,48.6
ind_74,F,15,161.3,52.5
ind_74,F,15.9,162,54.3
ind_74,F,17.9,162.4,55.2
ind_75,M,1,79.6,12.7
ind_75,M,2.1,90.1,14.6
ind_75,M,4.3,108.4,19.6
ind_75,M,5.1,115.8,21.4
ind_75,M,6.4,121.5,24.3
ind_75,M,6.8,128.3,28.7
ind_75,M,8,134.1,32.4
ind_75,M,10,147.9,44
ind_75,M,10.9,152.8,46.3
ind_75,M,13,165.4,64.3
ind_75,M,14,171.7,70.8
ind_75,M,16,180.5,87.5
ind_75,M,17.2,185.2,92.6
ind_75,M,18.3,186.2,97.7
ind_76,M,1,76.2,10.6
ind_76,M,2,86.2,12.6
ind_76,M,3,96.2,14.6
ind_76,M,4,103.3,16.3
ind_76,M,5,110.3,17.8
ind_76,M,6.1,116.4,21.2
ind_76,M,8,127.3,27.2
ind_76,M,9,132.3,29.3
ind_76,M,10.4,138.8,35.7
ind_76,M,10.9,143.4,37
ind_76,M,12.4,149.8,44.1
ind_76,M,13,156.5,48.9
ind_76,M,15.1,169.6,60
ind_76,M,16,173.5,67.2
ind_76,M,17.1,177.6,72
ind_76,M,18,178.6,74.7
ind_77,M,1,75.2,10.8
ind_77,M,3,95.3,14.8
ind_77,M,4,102,16.6
ind_77,M,6.9,120.8,23.8
ind_77,M,8.2,126,28.2
ind_77,M,9.4,131.2,30.7
ind_77,M,9.9,136.1,34.5
ind_77,M,11,141,38.5
ind_77,M,12.1,147.1,43.5
ind_77,M,14.3,161.1,56.6
ind_77,M,17,174.9,71.3
ind_77,M,18,175.8,74.1
ind_78,M,1,74.8,9.2
ind_78,M,1.9,84.7,10.9
ind_78,M,3.3,95.2,14
ind_78,M,4.1,101.8,14.6
ind_78,M,5.1,108.8,16.1
ind_78,M,6,114.7,18.7
ind_78,M,7,120.6,20.9
ind_78,M,8.4,126.1,25.6
ind_78,M,9.2,130.7,27.1
ind_78,M,10,136,28.6
ind_78,M,11.2,141.3,32.7
ind_78,M,11.9,147,36.9
ind_78,M,15,167,51
ind_78,M,16.3,171.2,56.8
ind_78,M,18,175.9,62.1
ind_79,F,1.1,73.5,9.5
ind_79,F,3.1,94.4,13.5
ind_79,F,4,102,13.7
ind_79,F,5,108,15.2
ind_79,F,6,114,17.6
ind_79,F,7,120,19.1
ind_79,F,9,132.1,23.2
ind_79,F,10.1,137.9,27.8
ind_79,F,11,143.8,31.6
ind_79,F,12.1,149.9,35.8
ind_79,F,14,158.3,42.4
ind_79,F,14.8,160.1,46
ind_79,F,16,161.3,49.7
ind_79,F,17.4,161.9,52.2
ind_79,F,18.3,161.4,50.2
ind_80,F,1.4,76.5,10.2
ind_80,F,2,88.8,12.8
ind_80,F,3.1,97.5,14.7
ind_80,F,6.1,118.2,21.8
ind_80,F,7,124.1,25.1
ind_80,F,9,136.4,29.9
ind_80,F,11,150.7,40.6
ind_80,F,12,157.2,45.6
ind_80,F,12.8,163.6,51.5
ind_80,F,15.1,171.2,59.8
ind_80,F,16.4,172.4,60.4
ind_80,F,16.9,173.7,62.2
ind_80,F,18,174,61.8
ind_81,F,3,93.6,12.4
ind_81,F,4.3,101.4,12.4
ind_81,F,6,113.4,16.7
ind_81,F,7.1,119.2,17.8
ind_81,F,8,125.4,20.6
ind_81,F,9,131.5,22
ind_81,F,10.2,136.9,25.9
ind_81,F,11.1,142.5,31
ind_81,F,14.3,156.9,42.1
ind_81,F,16,159.9,47.4
ind_81,F,17.3,160.2,48.5
ind_82,F,1,74.4,9.5
ind_82,F,2.2,86.4,11.3
ind_82,F,3,95.4,13.5
ind_82,F,6,115.6,18.8
ind_82,F,7,121.7,20.8
ind_82,F,11.3,146.1,34.5
ind_82,F,12,152,38.7
ind_82,F,13.9,161.3,46.2
ind_82,F,14.9,163.3,49.8
ind_82,F,16,164.4,51.9
ind_82,F,17.1,164.5,53.3
ind_82,F,18.1,164.6,52.5
ind_83,F,0.9,72.2,8.7
ind_83,F,2.1,84,10.7
ind_83,F,3.3,93.1,12.5
ind_83,F,4.2,100.8,12.7
ind_83,F,5,106.8,14.3
ind_83,F,6,112.5,16.6
ind_83,F,7,118.4,17.6
ind_83,F,8,124.3,20.5
ind_83,F,9.4,130.4,21.6
ind_83,F,10.1,135.7,26.2
ind_83,F,11.2,141.6,30.1
ind_83,F,12.2,147.9,34.2
ind_83,F,13,151.7,37.4
ind_83,F,13.9,155.8,41
ind_83,F,15,158.2,44.1
ind_83,F,16,159.1,47.5
ind_83,F,16.9,159.1,49.3
ind_84,M,2.3,82.2,11
ind_84,M,2.8,92.4,13
ind_84,M,3.9,98.5,14
ind_84,M,4.8,104.9,15.4
ind_84,M,7,116.5,20.4
ind_84,M,7.9,121.5,23.9
ind_84,M,9,126.3,25.9
ind_84,M,10.1,130.1,27
ind_84,M,11,134.5,30.2
ind_84,M,12,139.4,35.4
ind_84,M,15,156.4,48.7
ind_84,M,16.3,160,52
ind_84,M,17,164.4,56
ind_84,M,18.3,166.9,60.4
ind_85,F,0.8,74.6,11.6
ind_85,F,1.9,86.9,13.9
ind_85,F,2.9,96,15.8
ind_85,F,4,104.6,19.3
ind_85,F,5.2,111.1,21.7
ind_85,F,6.1,117,25.4
ind_85,F,7,123,29.5
ind_85,F,8.1,129.5,32
ind_85,F,9.1,135.3,35.1
ind_85,F,9.9,141.3,39.8
ind_85,F,11.2,147.9,45.9
ind_85,F,11.8,153.2,49.1
ind_85,F,13,159.2,55.5
ind_85,F,13.9,163,60.5
ind_85,F,17.8,166.3,67.7
ind_86,M,0.8,75,9.1
ind_86,M,2,84.9,10.8
ind_86,M,5.4,108.4,14.6
ind_86,M,9,129.6,25.5
ind_86,M,10.1,134.5,26.4
ind_86,M,12,145.2,35.4
ind_86,M,13,152.2,38.7
ind_86,M,14.9,164.9,50.3
ind_86,M,18.1,174.4,61.6
ind_87,F,1.1,75.9,12.1
ind_87,F,4,105.1,18.1
ind_87,F,6,117.3,23.3
ind_87,F,7.1,123.6,27.9
ind_87,F,7.9,129.2,29.4
ind_87,F,9,135.4,32
ind_87,F,10.9,148.3,42.9
ind_87,F,13,160.9,54
ind_87,F,14.2,165.9,59.3
ind_87,F,14.9,167.4,61.9
ind_87,F,17,169,64.7
ind_88,F,2.9,96.1,16.9
ind_88,F,4,104.3,21.3
ind_88,F,5,110.5,22.4
ind_88,F,6.1,116.5,26.1
ind_88,F,9.1,134.5,36.4
ind_88,F,11.2,147.3,49.8
ind_88,F,12,153.2,56.3
ind_88,F,17.4,166.7,79.1
ind_88,F,17.9,166.8,77
ind_89,M,1.1,73.6,8.4
ind_89,M,2.3,83.6,9.9
ind_89,M,3.2,93.3,12.1
ind_89,M,4.1,99.6,13
ind_89,M,5.1,106.7,14.7
ind_89,M,7,118.6,19.5
ind_89,M,10,132.8,24.6
ind_89,M,11,137.2,27.7
ind_89,M,12,142.6,32.4
ind_89,M,14,155.9,40.3
ind_89,M,14.9,161.2,44.7
ind_89,M,17,169.2,51.4
ind_89,M,18,169.9,54.1
ind_90,F,1,74,8.5
ind_90,F,2.4,86.3,11.6
ind_90,F,2.9,94.9,12.1
ind_90,F,4,103,12.5
ind_90,F,5.1,109.1,14.5
ind_90,F,6,115,16.6
ind_90,F,7,121,17.4
ind_90,F,8,127,20
ind_90,F,9.1,133.1,21.8
ind_90,F,11,145,29.9
ind_90,F,12.9,155.9,35.1
ind_90,F,15.2,162.2,40.6
ind_90,F,17,163.2,44.3
ind_90,F,17.9,163.2,43.3
ind_91,F,2.1,84.5,11
ind_91,F,3.2,93.6,12.9
ind_91,F,4,101.5,13.8
ind_91,F,5.2,107.3,15.1
ind_91,F,7,119.3,19.7
ind_91,F,8.4,125.1,21.9
ind_91,F,9.1,130.9,24.1
ind_91,F,10.2,136.1,28.9
ind_91,F,10.8,142.3,34.1
ind_91,F,12,148.2,38.1
ind_91,F,13.2,152.3,42.1
ind_91,F,14,156.4,45.9
ind_91,F,15,158.4,49.8
ind_91,F,16.1,159.6,51.9
ind_91,F,17,159.7,53
ind_92,F,1.3,71.6,7
ind_92,F,3.1,92.4,11
ind_92,F,4.9,105.6,11
ind_92,F,6,111.9,12.3
ind_92,F,7.3,117.6,12
ind_92,F,8,123.1,15.1
ind_92,F,9.1,129.3,15.6
ind_92,F,10,133.6,19.4
ind_92,F,11.1,139.2,22.2
ind_92,F,12.4,145.4,24.2
ind_92,F,14,153.1,28.6
ind_92,F,16.8,156.3,35.6
ind_92,F,18.2,156.5,36.2
ind_93,F,1,73.4,9.6
ind_93,F,2.3,85.5,11.8
ind_93,F,6.8,119.9,21.1
ind_93,F,8.1,125.8,23.9
ind_93,F,8.9,131.8,25.4
ind_93,F,9.8,137.5,30.1
ind_93,F,11,143.5,35.1
ind_93,F,14.9,160.3,51.5
ind_93,F,16.8,161.2,54.3
ind_93,F,18,161.2,53.6
ind_94,M,1.3,74.9,7.9
ind_94,M,2.2,84.7,10.1
ind_94,M,3,94.6,12.1
ind_94,M,3.9,101.3,12.6
ind_94,M,5,108.1,13.8
ind_94,M,6,113.9,16.6
ind_94,M,6.8,119.2,17.8
ind_94,M,8.3,124.3,20.8
ind_94,M,9,129.2,23.3
ind_94,M,9.9,134.3,21.9
ind_94,M,10.8,139,25.7
ind_94,M,11.9,145,29.7
ind_94,M,13,151,28.6
ind_94,M,14.4,157.9,33.3
ind_94,M,15.8,167.7,42.9
ind_94,M,17.1,171.5,48
ind_94,M,18.1,172.8,52.3
ind_95,M,0.9,74.7,9.4
ind_95,M,4,101.4,15.2
ind_95,M,5,108.5,16.6
ind_95,M,7.3,120.4,23.2
ind_95,M,8,124.8,25.5
ind_95,M,9.3,130.2,28.7
ind_95,M,10.3,135.6,31.7
ind_95,M,11.2,140.4,34.9
ind_95,M,12,146.2,39.1
ind_95,M,15,166.2,54.8
ind_95,M,16.3,170.5,61.6
ind_96,M,1,75.9,10.8
ind_96,M,2,85.9,12.8
ind_96,M,3,95.9,14.8
ind_96,M,5,109.9,18.2
ind_96,M,6.4,116.4,22.4
ind_96,M,7,121.9,24.1
ind_96,M,8,126.8,27.6
ind_96,M,9,131.9,29.7
ind_96,M,10.1,137.9,35.4
ind_96,M,11.2,143,39.2
ind_96,M,12,148.8,43.3
ind_96,M,12.9,155.7,49.8
ind_96,M,13.8,162.6,55.4
ind_96,M,15,168.8,60.7
ind_96,M,17,176.8,72.6
ind_96,M,17.8,177.6,74.9
ind_97,M,1.3,78.5,10.3
ind_97,M,1.9,88.3,11
ind_97,M,3.4,98.7,14.5
ind_97,M,4,106,14.4
ind_97,M,6.3,119.8,19.8
ind_97,M,7,126.3,21.2
ind_97,M,9.1,135.7,27
ind_97,M,11.1,147.9,32.9
ind_97,M,12,153.8,37.4
ind_97,M,12.8,161.5,40.6
ind_97,M,15.3,174.6,53.3
ind_97,M,17,182.1,60.7
ind_97,M,18,182.6,63.3
ind_98,F,1.9,86.7,12
ind_98,F,5.1,110,17.9
ind_98,F,6.1,115.8,21.1
ind_98,F,8,127.8,26.1
ind_98,F,8.9,133.8,27.8
ind_98,F,10,140.3,33.3
ind_98,F,11.3,146.5,39.1
ind_98,F,12.1,152.2,43.1
ind_98,F,13,157.5,47.7
ind_98,F,14.2,161.7,52.3
ind_98,F,15,163.8,56.1
ind_98,F,16.1,164.8,58.1
ind_98,F,17.2,164.9,59.1
ind_98,F,18.1,164.9,58.1
ind_99,M,1.1,78.5,13.3
ind_99,M,2.1,88.7,15
ind_99,M,4.3,106.6,19.3
ind_99,M,4.9,113.8,20.9
ind_99,M,6,119.7,23.9
ind_99,M,6.8,126.7,28.2
ind_99,M,9,136.3,33.1
ind_99,M,10,143.2,41.2
ind_99,M,11.4,148.4,44.3
ind_99,M,12,154.7,49.1
ind_99,M,13,162.6,58
ind_99,M,14,169.3,64.8
ind_99,M,17.1,182.7,84.9
ind_99,M,18,183.2,87.2
ind_100,F,2,85.3,11.5
ind_100,F,3.4,94.4,14.4
ind_100,F,7.2,120.2,21.3
ind_100,F,8.4,126.3,24.3
ind_100,F,10.3,137.8,30.7
ind_100,F,11,143.8,34.7
ind_100,F,12.3,150,39.7
ind_100,F,12.9,154.3,42.6
ind_100,F,16,161.5,52.6
ind_100,F,18,161.7,53.3
ind_101,F,1,72.8,10.8
ind_101,F,2,84.9,12.7
ind_101,F,3.1,93.8,14.8
ind_101,F,5.3,107.7,18.3
ind_101,F,6.1,113.8,21.8
ind_101,F,7,119.9,25.2
ind_101,F,7.8,126,27.6
ind_101,F,9.2,132.1,29.7
ind_101,F,10,137.7,34.9
ind_101,F,13.2,153.9,50
ind_101,F,14,157.7,54.1
ind_101,F,15.1,159.5,58.2
ind_101,F,16,160.3,60.1
ind_101,F,17.2,160.4,61
ind_102,F,1,74,9.7
ind_102,F,2.3,86,11.6
ind_102,F,3.1,95,13.6
ind_102,F,5,109,16.5
ind_102,F,6.1,115,19.4
ind_102,F,7,121,21.7
ind_102,F,8.1,127,24
ind_102,F,10.1,139,30.7
ind_102,F,10.8,145,35.8
ind_102,F,12.2,151,40.1
ind_102,F,13,156,44.6
ind_102,F,14.4,160,48.3
ind_102,F,15.1,162,52.3
ind_102,F,17.2,163,55.5
ind_102,F,18.1,163,55.1
ind_103,M,2.1,88.1,14.4
ind_103,M,2.8,98,16.3
ind_103,M,4,105.5,18.7
ind_103,M,5.2,112.8,20.1
ind_103,M,5.9,118.6,23.2
ind_103,M,6.8,124.9,26.9
ind_103,M,9.3,135,32.8
ind_103,M,10,142.5,42
ind_103,M,11,147.4,44.6
ind_103,M,12.1,153.3,48.7
ind_103,M,13.3,160.4,58.7
ind_103,M,14,167.1,63.5
ind_103,M,15,173.5,67.3
ind_103,M,16,177.3,78.2
ind_103,M,17,181.2,83
ind_103,M,17.9,182,84.8
ind_104,M,1.1,74.7,8.7
ind_104,M,1.9,84.3,10.2
ind_104,M,2.9,94.4,12.3
ind_104,M,3.8,101,13
ind_104,M,7.2,119.8,19.9
ind_104,M,8,124.6,23.1
ind_104,M,8.9,129.2,25.2
ind_104,M,10.3,134.8,27.3
ind_104,M,12,145.3,34.9
ind_104,M,13,151.7,36.6
ind_104,M,14.1,158.3,42.3
ind_104,M,16.1,167.7,48.5
ind_104,M,16.8,170.6,53.2
ind_105,M,1.1,75.4,9.3
ind_105,M,2.2,85.7,11.8
ind_105,M,3,95.4,13
ind_105,M,4,102.3,13.9
ind_105,M,5,109.3,15.5
ind_105,M,9.9,136.5,27.8
ind_105,M,12.9,154.5,39.9
ind_105,M,14,161.6,46.5
ind_105,M,15.1,167.8,51.5
ind_105,M,16,171.5,55.4
ind_105,M,17,175.3,59.1
ind_106,F,1.2,76,12
ind_106,F,3.4,97.2,16.5
ind_106,F,4,105.2,19
ind_106,F,6.2,117.8,25.3
ind_106,F,8,129.9,31
ind_106,F,9.3,136.4,34.9
ind_106,F,10.9,149.3,45.4
ind_106,F,12,155.6,50.4
ind_106,F,13.1,161.3,56.6
ind_106,F,13.9,164.8,60.5
ind_106,F,15.2,167,65.8
ind_106,F,16,168,66
ind_106,F,17.1,168.5,66.5
ind_106,F,17.9,168.7,66
ind_107,F,1.1,72.4,8.2
ind_107,F,2,84.4,10.4
ind_107,F,3.1,93.5,12.2
ind_107,F,4.1,101,12.2
ind_107,F,4.9,107.1,14.1
ind_107,F,6,113.1,15.9
ind_107,F,7.3,119.3,16.4
ind_107,F,9,131.4,20.4
ind_107,F,11,142.2,29.2
ind_107,F,12,148.1,32.3
ind_107,F,13,152.5,34.1
ind_107,F,13.8,156,37
ind_107,F,15.1,158,39.1
ind_107,F,16.3,159.4,42.6
ind_107,F,17,159.6,44.5
ind_107,F,18,159.7,44.8
ind_108,F,0.8,76.1,10.8
ind_108,F,2.2,88,12.9
ind_108,F,3.9,105.8,17.3
ind_108,F,5,111.6,18.7
ind_108,F,6.1,117.7,22.1
ind_108,F,7.4,123.6,25.5
ind_108,F,8.1,129.9,27.8
ind_108,F,9,135.7,30.1
ind_108,F,9.8,143,35.7
ind_108,F,12,155.7,46.7
ind_108,F,14.1,165.9,56.4
ind_108,F,15.3,167.7,61.3
ind_108,F,16.2,168.9,62.2
ind_108,F,16.9,168.9,63.7
ind_108,F,18,169,63
ind_109,M,1,70.4,6.9
ind_109,M,3,90.4,11.1
ind_109,M,4.4,96.4,11
ind_109,M,5,103.3,12.4
ind_109,M,10.1,128.3,19.2
ind_109,M,11.3,131.9,22.8
ind_109,M,12,137.4,27.5
ind_109,M,12.8,143.9,26.9
ind_109,M,14,150,34.2
ind_109,M,17.3,165.3,42.4
ind_109,M,18,165.7,46.5
ind_110,F,1.9,87.2,12.9
ind_110,F,3,96.1,15.3
ind_110,F,4.3,104.6,19.5
ind_110,F,5.2,110.7,20.6
ind_110,F,6,116.5,23.3
ind_110,F,7.3,122.7,28.8
ind_110,F,7.8,128.4,28.9
ind_110,F,9.1,134.7,32.9
ind_110,F,10.4,141.5,39.4
ind_110,F,11,147.2,44
ind_110,F,12,153.3,49.4
ind_110,F,13.1,158.8,55.4
ind_110,F,14.1,162.8,59.8
ind_110,F,15.2,164.8,65.6
ind_110,F,16,166,65.3
ind_110,F,17.2,166.2,66.6
ind_110,F,17.9,166.5,65.7
ind_111,M,1,78,9.8
ind_111,M,3,97.9,13.8
ind_111,M,4,105.3,15.3
ind_111,M,6.1,118.8,19.7
ind_111,M,6.9,125.4,22.3
ind_111,M,8.1,130.2,25.6
ind_111,M,12,154.8,39.2
ind_111,M,13.9,170.4,50
ind_112,M,1,75.1,10.4
ind_112,M,2,85.1,12.4
ind_112,M,2.9,95,14
ind_112,M,3.8,101.8,15.4
ind_112,M,4.9,108.8,17.2
ind_112,M,7,120.8,23.1
ind_112,M,8,125.9,26.6
ind_112,M,9.1,130.8,28.9
ind_112,M,10,136.4,32.6
ind_112,M,11.1,141.3,36.3
ind_112,M,12.1,147.2,41.2
ind_112,M,13,154.1,46.4
ind_112,M,14.1,161,52.9
ind_112,M,15.2,166.9,58.3
ind_112,M,17,174.8,68.1
ind_112,M,18,175.5,71.2
ind_113,F,1,74.5,10.2
ind_113,F,2,86.5,12.2
ind_113,F,2.9,95.5,13.9
ind_113,F,4,103.7,15.8
ind_113,F,5.9,115.7,20
ind_113,F,7.1,121.9,23.2
ind_113,F,8,127.7,25.4
ind_113,F,9,133.7,27.5
ind_113,F,10.2,140.1,33.2
ind_113,F,11,146,37.6
ind_113,F,12,152.1,42.2
ind_113,F,13.3,157.6,47.7
ind_113,F,15.1,163.5,55.2
ind_113,F,16,164.3,56.8
ind_113,F,18.2,164.6,57.2
ind_114,M,1,74.5,9.1
ind_114,M,2,84.4,11
ind_114,M,3,94.5,13.1
ind_114,M,6,113.8,18.6
ind_114,M,7,119.5,20.7
ind_114,M,9.2,129.4,26.3
ind_114,M,10,134.6,28.5
ind_114,M,11.2,139.9,32
ind_114,M,12,145.5,37.2
ind_114,M,13.2,151.6,40.6
ind_114,M,14,159,46.5
ind_114,M,15.3,165.3,51
ind_114,M,16.4,169.5,54.9
ind_114,M,18.2,174,62.6
ind_115,M,2,88.3,13.3
ind_115,M,3.2,98.6,15.8
ind_115,M,4.1,106.3,18
ind_115,M,6,119.3,22.3
ind_115,M,7.2,125.7,26.4
ind_115,M,8,130.6,29.2
ind_115,M,9,135.4,30.9
ind_115,M,10.1,142.2,37.2
ind_115,M,11.8,153.2,44.5
ind_115,M,13,160.4,52.3
ind_115,M,14.1,167.4,58
ind_115,M,18,183.6,78.6
ind_116,M,1.3,82,15
ind_116,M,3.1,102.4,18.2
